UF;MUNICIPIO;TIPO DE VEICULO;QUANTIDADE
SP;ALTAIR;SEMI-REBOQUE;18
SP;ALTINOPOLIS;SEMI-REBOQUE;190
SP;ALTO ALEGRE;SEMI-REBOQUE;69
SP;ALUMINIO;SEMI-REBOQUE;41
SP;ALVARES FLORENCE;SEMI-REBOQUE;37
SP;ALVARES MACHADO;SEMI-REBOQUE;117
SP;ALVINLANDIA;SEMI-REBOQUE;15
SP;AMERICANA;SEMI-REBOQUE;1467
SP;AMERICO BRASILIENSE;SEMI-REBOQUE;806
SP;AMERICO DE CAMPOS;SEMI-REBOQUE;34
SP;AMPARO;SEMI-REBOQUE;296
SP;ANALANDIA;SEMI-REBOQUE;81
SP;ANDRADINA;SEMI-REBOQUE;423
SP;ANGATUBA;SEMI-REBOQUE;242
SP;ANHEMBI;SEMI-REBOQUE;18
SP;ANHUMAS;SEMI-REBOQUE;11
SP;APARECIDA;SEMI-REBOQUE;79
SP;APARECIDA D'OESTE;SEMI-REBOQUE;6
SP;APIAI;SEMI-REBOQUE;166
SP;ARACARIGUAMA;SEMI-REBOQUE;305
SP;ARACATUBA;SEMI-REBOQUE;1860
SP;ARACOIABA DA SERRA;SEMI-REBOQUE;105
SP;ARAMINA;SEMI-REBOQUE;88
SP;ARANDU;SEMI-REBOQUE;12
SP;ARARAQUARA;SEMI-REBOQUE;2510
SP;ARARAS;SEMI-REBOQUE;1047
SP;ARCO-IRIS;SEMI-REBOQUE;6
SP;AREALVA;SEMI-REBOQUE;27
SP;AREIOPOLIS;SEMI-REBOQUE;58
SP;ARIRANHA;SEMI-REBOQUE;320
SP;ARTUR NOGUEIRA;SEMI-REBOQUE;228
SP;ARUJA;SEMI-REBOQUE;786
SP;ASPASIA;SEMI-REBOQUE;8
SP;ASSIS;SEMI-REBOQUE;1342
SP;ATIBAIA;SEMI-REBOQUE;1846
SP;AURIFLAMA;SEMI-REBOQUE;87
SP;AVAI;SEMI-REBOQUE;79
SP;AVANHANDAVA;SEMI-REBOQUE;165
SP;AVARE;SEMI-REBOQUE;512
SP;BADY BASSITT;SEMI-REBOQUE;319
SP;BALBINOS;SEMI-REBOQUE;5
SP;BALSAMO;SEMI-REBOQUE;138
SP;BANANAL;SEMI-REBOQUE;32
SP;BARAO DE ANTONINA;SEMI-REBOQUE;8
SP;BARBOSA;SEMI-REBOQUE;41
SP;BARIRI;SEMI-REBOQUE;315
SP;BARRA BONITA;SEMI-REBOQUE;426
SP;BARRA DO CHAPEU;SEMI-REBOQUE;11
SP;BARRA DO TURVO;SEMI-REBOQUE;7
SP;BARRETOS;SEMI-REBOQUE;697
SP;BARRINHA;SEMI-REBOQUE;158
SP;BARUERI;SEMI-REBOQUE;3211
SP;BASTOS;SEMI-REBOQUE;301
SP;BATATAIS;SEMI-REBOQUE;618
SP;BAURU;SEMI-REBOQUE;1976
SP;BEBEDOURO;SEMI-REBOQUE;1704
SP;BERNARDINO DE CAMPOS;SEMI-REBOQUE;101
SP;BERTIOGA;SEMI-REBOQUE;18
SP;BILAC;SEMI-REBOQUE;24
SP;BIRIGUI;SEMI-REBOQUE;527
SP;BIRITIBA-MIRIM;SEMI-REBOQUE;4
SP;BOA ESPERANCA DO SUL;SEMI-REBOQUE;157
SP;BOCAINA;SEMI-REBOQUE;67
SP;BOFETE;SEMI-REBOQUE;42
SP;BOITUVA;SEMI-REBOQUE;2056
SP;BOM JESUS DOS PERDOES;SEMI-REBOQUE;80
SP;BOM SUCESSO DE ITARARE;SEMI-REBOQUE;73
SP;BORA;SEMI-REBOQUE;18
SP;BORACEIA;SEMI-REBOQUE;81
SP;BORBOREMA;SEMI-REBOQUE;194
SP;BOREBI;SEMI-REBOQUE;8
SP;BOTUCATU;SEMI-REBOQUE;586
SP;BRAGANCA PAULISTA;SEMI-REBOQUE;488
SP;BRAUNA;SEMI-REBOQUE;75
SP;BREJO ALEGRE;SEMI-REBOQUE;139
SP;BRODOWSKI;SEMI-REBOQUE;181
SP;BROTAS;SEMI-REBOQUE;557
SP;BURI;SEMI-REBOQUE;186
SP;BURITAMA;SEMI-REBOQUE;136
SP;BURITIZAL;SEMI-REBOQUE;251
SP;CABRALIA PAULISTA;SEMI-REBOQUE;57
SP;CABREUVA;SEMI-REBOQUE;171
SP;CACAPAVA;SEMI-REBOQUE;714
SP;CACHOEIRA PAULISTA;SEMI-REBOQUE;60
SP;CACONDE;SEMI-REBOQUE;12
SP;CAFELANDIA;SEMI-REBOQUE;216
SP;CAIABU;SEMI-REBOQUE;9
SP;CAIEIRAS;SEMI-REBOQUE;223
SP;CAIUA;SEMI-REBOQUE;19
SP;CAJAMAR;SEMI-REBOQUE;645
SP;CAJATI;SEMI-REBOQUE;316
SP;CAJOBI;SEMI-REBOQUE;74
SP;CAJURU;SEMI-REBOQUE;123
SP;CAMPINA DO MONTE ALEGRE;SEMI-REBOQUE;34
SP;CAMPINAS;SEMI-REBOQUE;5694
SP;CAMPO LIMPO PAULISTA;SEMI-REBOQUE;176
SP;CAMPOS DO JORDAO;SEMI-REBOQUE;77
SP;CAMPOS NOVOS PAULISTA;SEMI-REBOQUE;41
SP;CANANEIA;SEMI-REBOQUE;6
SP;CANAS;SEMI-REBOQUE;21
SP;CANDIDO MOTA;SEMI-REBOQUE;405
SP;CANDIDO RODRIGUES;SEMI-REBOQUE;18
SP;CANITAR;SEMI-REBOQUE;67
SP;CAPAO BONITO;SEMI-REBOQUE;482
SP;CAPELA DO ALTO;SEMI-REBOQUE;109
SP;CAPIVARI;SEMI-REBOQUE;611
SP;CARAGUATATUBA;SEMI-REBOQUE;232
SP;CARAPICUIBA;SEMI-REBOQUE;489
SP;CARDOSO;SEMI-REBOQUE;84
SP;CASA BRANCA;SEMI-REBOQUE;97
SP;CASSIA DOS COQUEIROS;SEMI-REBOQUE;5
SP;CASTILHO;SEMI-REBOQUE;150
SP;CATANDUVA;SEMI-REBOQUE;1551
SP;CATIGUA;SEMI-REBOQUE;118
SP;CEDRAL;SEMI-REBOQUE;79
SP;CERQUEIRA CESAR;SEMI-REBOQUE;217
SP;CERQUILHO;SEMI-REBOQUE;448
SP;CESARIO LANGE;SEMI-REBOQUE;39
SP;CHARQUEADA;SEMI-REBOQUE;141
SP;CHAVANTES;SEMI-REBOQUE;34
SP;CLEMENTINA;SEMI-REBOQUE;311
SP;COLINA;SEMI-REBOQUE;301
SP;COLOMBIA;SEMI-REBOQUE;37
SP;CONCHAL;SEMI-REBOQUE;266
SP;CONCHAS;SEMI-REBOQUE;58
SP;CORDEIROPOLIS;SEMI-REBOQUE;837
SP;COROADOS;SEMI-REBOQUE;39
SP;CORONEL MACEDO;SEMI-REBOQUE;33
SP;CORUMBATAI;SEMI-REBOQUE;165
SP;COSMOPOLIS;SEMI-REBOQUE;423
SP;COSMORAMA;SEMI-REBOQUE;63
SP;COTIA;SEMI-REBOQUE;378
SP;CRAVINHOS;SEMI-REBOQUE;643
SP;CRISTAIS PAULISTA;SEMI-REBOQUE;44
SP;CRUZALIA;SEMI-REBOQUE;20
SP;CRUZEIRO;SEMI-REBOQUE;269
SP;CUBATAO;SEMI-REBOQUE;3909
SP;CUNHA;SEMI-REBOQUE;8
SP;DESCALVADO;SEMI-REBOQUE;539
SP;DIADEMA;SEMI-REBOQUE;3103
SP;DIRCE REIS;SEMI-REBOQUE;4
SP;DIVINOLANDIA;SEMI-REBOQUE;37
SP;DOBRADA;SEMI-REBOQUE;27
SP;DOIS CORREGOS;SEMI-REBOQUE;364
SP;DOLCINOPOLIS;SEMI-REBOQUE;17
SP;DOURADO;SEMI-REBOQUE;124
SP;DRACENA;SEMI-REBOQUE;472
SP;DUARTINA;SEMI-REBOQUE;59
SP;DUMONT;SEMI-REBOQUE;131
SP;ECHAPORA;SEMI-REBOQUE;30
SP;ELDORADO;SEMI-REBOQUE;7
SP;ELIAS FAUSTO;SEMI-REBOQUE;105
SP;ELISIARIO;SEMI-REBOQUE;25
SP;EMBAUBA;SEMI-REBOQUE;19
SP;EMBU DAS ARTES;SEMI-REBOQUE;2501
SP;EMBU-GUACU;SEMI-REBOQUE;252
SP;EMILIANOPOLIS;SEMI-REBOQUE;9
SP;ENGENHEIRO COELHO;SEMI-REBOQUE;147
SP;ESPIRITO SANTO DO PINHAL;SEMI-REBOQUE;187
SP;ESPIRITO SANTO DO TURVO;SEMI-REBOQUE;46
SP;ESTIVA GERBI;SEMI-REBOQUE;185
SP;ESTRELA D'OESTE;SEMI-REBOQUE;174
SP;ESTRELA DO NORTE;SEMI-REBOQUE;7
SP;EUCLIDES DA CUNHA PAULISTA;SEMI-REBOQUE;14
SP;FARTURA;SEMI-REBOQUE;140
SP;FERNANDO PRESTES;SEMI-REBOQUE;49
SP;FERNANDOPOLIS;SEMI-REBOQUE;771
SP;FERNAO;SEMI-REBOQUE;9
SP;FERRAZ DE VASCONCELOS;SEMI-REBOQUE;125
SP;FLORA RICA;SEMI-REBOQUE;13
SP;FLOREAL;SEMI-REBOQUE;13
SP;FLORIDA PAULISTA;SEMI-REBOQUE;129
SP;FLORINEA;SEMI-REBOQUE;13
SP;FRANCA;SEMI-REBOQUE;1127
SP;FRANCISCO MORATO;SEMI-REBOQUE;34
SP;FRANCO DA ROCHA;SEMI-REBOQUE;137
SP;GABRIEL MONTEIRO;SEMI-REBOQUE;30
SP;GALIA;SEMI-REBOQUE;61
SP;GARCA;SEMI-REBOQUE;141
SP;GASTAO VIDIGAL;SEMI-REBOQUE;13
SP;GAVIAO PEIXOTO;SEMI-REBOQUE;18
SP;GENERAL SALGADO;SEMI-REBOQUE;179
SP;GETULINA;SEMI-REBOQUE;37
SP;GLICERIO;SEMI-REBOQUE;45
SP;GUAICARA;SEMI-REBOQUE;299
SP;GUAIMBE;SEMI-REBOQUE;17
SP;GUAIRA;SEMI-REBOQUE;1354
SP;GUAPIACU;SEMI-REBOQUE;108
SP;GUAPIARA;SEMI-REBOQUE;40
SP;GUARA;SEMI-REBOQUE;120
SP;GUARACAI;SEMI-REBOQUE;19
SP;GUARACI;SEMI-REBOQUE;75
SP;GUARANI D'OESTE;SEMI-REBOQUE;21
SP;GUARANTA;SEMI-REBOQUE;168
SP;GUARARAPES;SEMI-REBOQUE;395
SP;GUARAREMA;SEMI-REBOQUE;602
SP;GUARATINGUETA;SEMI-REBOQUE;211
SP;GUAREI;SEMI-REBOQUE;26
SP;GUARIBA;SEMI-REBOQUE;299
SP;GUARUJA;SEMI-REBOQUE;1823
SP;GUARULHOS;SEMI-REBOQUE;13439
SP;GUATAPARA;SEMI-REBOQUE;71
SP;GUZOLANDIA;SEMI-REBOQUE;8
SP;HERCULANDIA;SEMI-REBOQUE;125
SP;HOLAMBRA;SEMI-REBOQUE;105
SP;HORTOLANDIA;SEMI-REBOQUE;537
SP;IACANGA;SEMI-REBOQUE;200
SP;IACRI;SEMI-REBOQUE;35
SP;IARAS;SEMI-REBOQUE;10
SP;IBATE;SEMI-REBOQUE;328
SP;IBIRA;SEMI-REBOQUE;47
SP;IBIRAREMA;SEMI-REBOQUE;79
SP;IBITINGA;SEMI-REBOQUE;406
SP;IBIUNA;SEMI-REBOQUE;162
SP;ICEM;SEMI-REBOQUE;94
SP;IEPE;SEMI-REBOQUE;133
SP;IGARACU DO TIETE;SEMI-REBOQUE;172
SP;IGARAPAVA;SEMI-REBOQUE;390
SP;IGARATA;SEMI-REBOQUE;14
SP;IGUAPE;SEMI-REBOQUE;15
SP;ILHA COMPRIDA;SEMI-REBOQUE;15
SP;ILHA SOLTEIRA;SEMI-REBOQUE;53
SP;ILHABELA;SEMI-REBOQUE;47
SP;INDAIATUBA;SEMI-REBOQUE;830
SP;INDIANA;SEMI-REBOQUE;34
SP;INDIAPORA;SEMI-REBOQUE;23
SP;INUBIA PAULISTA;SEMI-REBOQUE;31
SP;IPAUSSU;SEMI-REBOQUE;118
SP;IPERO;SEMI-REBOQUE;49
SP;IPEUNA;SEMI-REBOQUE;83
SP;IPIGUA;SEMI-REBOQUE;19
SP;IPUA;SEMI-REBOQUE;91
SP;IRACEMAPOLIS;SEMI-REBOQUE;742
SP;IRAPUA;SEMI-REBOQUE;52
SP;IRAPURU;SEMI-REBOQUE;42
SP;ITABERA;SEMI-REBOQUE;306
SP;ITAI;SEMI-REBOQUE;308
SP;ITAJOBI;SEMI-REBOQUE;100
SP;ITAJU;SEMI-REBOQUE;15
SP;ITANHAEM;SEMI-REBOQUE;282
SP;ITAPECERICA DA SERRA;SEMI-REBOQUE;839
SP;ITAPETININGA;SEMI-REBOQUE;894
SP;ITAPEVA;SEMI-REBOQUE;1937
SP;ITAPEVI;SEMI-REBOQUE;645
SP;ITAPIRA;SEMI-REBOQUE;342
SP;ITAPOLIS;SEMI-REBOQUE;360
SP;ITAPORANGA;SEMI-REBOQUE;174
SP;ITAPUI;SEMI-REBOQUE;50
SP;ITAQUAQUECETUBA;SEMI-REBOQUE;1164
SP;ITARARE;SEMI-REBOQUE;399
SP;ITARIRI;SEMI-REBOQUE;74
SP;ITATIBA;SEMI-REBOQUE;762
SP;ITATINGA;SEMI-REBOQUE;159
SP;ITIRAPINA;SEMI-REBOQUE;226
SP;ITIRAPUA;SEMI-REBOQUE;9
SP;ITOBI;SEMI-REBOQUE;22
SP;ITU;SEMI-REBOQUE;2379
SP;ITUPEVA;SEMI-REBOQUE;1532
SP;ITUVERAVA;SEMI-REBOQUE;570
SP;JABORANDI;SEMI-REBOQUE;76
SP;JABOTICABAL;SEMI-REBOQUE;571
SP;JACAREI;SEMI-REBOQUE;1689
SP;JACI;SEMI-REBOQUE;83
SP;JACUPIRANGA;SEMI-REBOQUE;185
SP;JAGUARIUNA;SEMI-REBOQUE;202
SP;JALES;SEMI-REBOQUE;615
SP;JAMBEIRO;SEMI-REBOQUE;27
SP;JANDIRA;SEMI-REBOQUE;343
SP;JARDINOPOLIS;SEMI-REBOQUE;635
SP;JARINU;SEMI-REBOQUE;74
SP;JAU;SEMI-REBOQUE;852
SP;JERIQUARA;SEMI-REBOQUE;28
SP;JOANOPOLIS;SEMI-REBOQUE;23
SP;JOAO RAMALHO;SEMI-REBOQUE;10
SP;JOSE BONIFACIO;SEMI-REBOQUE;791
SP;JULIO MESQUITA;SEMI-REBOQUE;8
SP;JUMIRIM;SEMI-REBOQUE;31
SP;JUNDIAI;SEMI-REBOQUE;5189
SP;JUNQUEIROPOLIS;SEMI-REBOQUE;216
SP;JUQUIA;SEMI-REBOQUE;55
SP;JUQUITIBA;SEMI-REBOQUE;100
SP;LAGOINHA;SEMI-REBOQUE;7
SP;LARANJAL PAULISTA;SEMI-REBOQUE;172
SP;LAVINIA;SEMI-REBOQUE;51
SP;LAVRINHAS;SEMI-REBOQUE;12
SP;LEME;SEMI-REBOQUE;846
SP;LENCOIS PAULISTA;SEMI-REBOQUE;1492
SP;LIMEIRA;SEMI-REBOQUE;4310
SP;LINDOIA;SEMI-REBOQUE;18
SP;LINS;SEMI-REBOQUE;2880
SP;LORENA;SEMI-REBOQUE;251
SP;LOUVEIRA;SEMI-REBOQUE;454
SP;LUCELIA;SEMI-REBOQUE;405
SP;LUCIANOPOLIS;SEMI-REBOQUE;12
SP;LUIS ANTONIO;SEMI-REBOQUE;297
SP;LUIZIANIA;SEMI-REBOQUE;17
SP;LUPERCIO;SEMI-REBOQUE;7
SP;LUTECIA;SEMI-REBOQUE;5
SP;MACATUBA;SEMI-REBOQUE;169
SP;MACAUBAL;SEMI-REBOQUE;32
SP;MACEDONIA;SEMI-REBOQUE;16
SP;MAGDA;SEMI-REBOQUE;35
SP;MAIRINQUE;SEMI-REBOQUE;142
SP;MAIRIPORA;SEMI-REBOQUE;311
SP;MANDURI;SEMI-REBOQUE;80
SP;MARABA PAULISTA;SEMI-REBOQUE;4
SP;MARACAI;SEMI-REBOQUE;152
SP;MARAPOAMA;SEMI-REBOQUE;115
SP;MARIAPOLIS;SEMI-REBOQUE;6
SP;MARILIA;SEMI-REBOQUE;1304
SP;MARTINOPOLIS;SEMI-REBOQUE;223
SP;MATAO;SEMI-REBOQUE;1118
SP;MAUA;SEMI-REBOQUE;1648
SP;MENDONCA;SEMI-REBOQUE;91
SP;MERIDIANO;SEMI-REBOQUE;263
SP;MESOPOLIS;SEMI-REBOQUE;9
SP;MIGUELOPOLIS;SEMI-REBOQUE;117
SP;MINEIROS DO TIETE;SEMI-REBOQUE;188
SP;MIRA ESTRELA;SEMI-REBOQUE;4
SP;MIRACATU;SEMI-REBOQUE;140
SP;MIRANDOPOLIS;SEMI-REBOQUE;694
SP;MIRANTE DO PARANAPANEMA;SEMI-REBOQUE;34
SP;MIRASSOL;SEMI-REBOQUE;610
SP;MIRASSOLANDIA;SEMI-REBOQUE;11
SP;MOCOCA;SEMI-REBOQUE;649
SP;MOGI DAS CRUZES;SEMI-REBOQUE;6980
SP;MOGI-GUACU;SEMI-REBOQUE;1997
SP;MOGI-MIRIM;SEMI-REBOQUE;371
SP;MOMBUCA;SEMI-REBOQUE;42
SP;MONCOES;SEMI-REBOQUE;223
SP;MONGAGUA;SEMI-REBOQUE;121
SP;MONTE ALEGRE DO SUL;SEMI-REBOQUE;23
SP;MONTE ALTO;SEMI-REBOQUE;226
SP;MONTE APRAZIVEL;SEMI-REBOQUE;247
SP;MONTE AZUL PAULISTA;SEMI-REBOQUE;116
SP;MONTE CASTELO;SEMI-REBOQUE;47
SP;MONTE MOR;SEMI-REBOQUE;360
SP;MONTEIRO LOBATO;SEMI-REBOQUE;15
SP;MORRO AGUDO;SEMI-REBOQUE;631
SP;MORUNGABA;SEMI-REBOQUE;94
SP;MOTUCA;SEMI-REBOQUE;48
SP;MURUTINGA DO SUL;SEMI-REBOQUE;5
SP;NANTES;SEMI-REBOQUE;33
SP;NARANDIBA;SEMI-REBOQUE;50
SP;NATIVIDADE DA SERRA;SEMI-REBOQUE;6
SP;NAZARE PAULISTA;SEMI-REBOQUE;121
SP;NEVES PAULISTA;SEMI-REBOQUE;39
SP;NHANDEARA;SEMI-REBOQUE;59
SP;NIPOA;SEMI-REBOQUE;86
SP;NOVA ALIANCA;SEMI-REBOQUE;19
SP;NOVA CAMPINA;SEMI-REBOQUE;35
SP;NOVA CANAA PAULISTA;SEMI-REBOQUE;5
SP;NOVA CASTILHO;SEMI-REBOQUE;9
SP;NOVA EUROPA;SEMI-REBOQUE;197
SP;NOVA GRANADA;SEMI-REBOQUE;430
SP;NOVA GUATAPORANGA;SEMI-REBOQUE;5
SP;NOVA INDEPENDENCIA;SEMI-REBOQUE;370
SP;NOVA LUZITANIA;SEMI-REBOQUE;5
SP;NOVA ODESSA;SEMI-REBOQUE;229
SP;NOVAIS;SEMI-REBOQUE;102
SP;NOVO HORIZONTE;SEMI-REBOQUE;622
SP;NUPORANGA;SEMI-REBOQUE;89
SP;OCAUCU;SEMI-REBOQUE;16
SP;OLEO;SEMI-REBOQUE;7
SP;OLIMPIA;SEMI-REBOQUE;454
SP;ONDA VERDE;SEMI-REBOQUE;80
SP;ORIENTE;SEMI-REBOQUE;218
SP;ORINDIUVA;SEMI-REBOQUE;158
SP;ORLANDIA;SEMI-REBOQUE;788
SP;OSASCO;SEMI-REBOQUE;2990
SP;OSCAR BRESSANE;SEMI-REBOQUE;5
SP;OSVALDO CRUZ;SEMI-REBOQUE;1190
SP;OURINHOS;SEMI-REBOQUE;1161
SP;OURO VERDE;SEMI-REBOQUE;50
SP;OUROESTE;SEMI-REBOQUE;101
SP;PACAEMBU;SEMI-REBOQUE;243
SP;PALESTINA;SEMI-REBOQUE;141
SP;PALMARES PAULISTA;SEMI-REBOQUE;134
SP;PALMEIRA D'OESTE;SEMI-REBOQUE;77
SP;PALMITAL;SEMI-REBOQUE;437
SP;PANORAMA;SEMI-REBOQUE;246
SP;PARAGUACU PAULISTA;SEMI-REBOQUE;815
SP;PARAIBUNA;SEMI-REBOQUE;21
SP;PARAISO;SEMI-REBOQUE;99
SP;PARANAPANEMA;SEMI-REBOQUE;198
SP;PARANAPUA;SEMI-REBOQUE;22
SP;PARAPUA;SEMI-REBOQUE;138
SP;PARDINHO;SEMI-REBOQUE;194
SP;PARIQUERA-ACU;SEMI-REBOQUE;73
SP;PARISI;SEMI-REBOQUE;8
SP;PATROCINIO PAULISTA;SEMI-REBOQUE;125
SP;PAULICEIA;SEMI-REBOQUE;107
SP;PAULINIA;SEMI-REBOQUE;4340
SP;PAULISTANIA;SEMI-REBOQUE;23
SP;PAULO DE FARIA;SEMI-REBOQUE;70
SP;PEDERNEIRAS;SEMI-REBOQUE;392
SP;PEDRA BELA;SEMI-REBOQUE;25
SP;PEDRANOPOLIS;SEMI-REBOQUE;25
SP;PEDREGULHO;SEMI-REBOQUE;29
SP;PEDREIRA;SEMI-REBOQUE;104
SP;PEDRINHAS PAULISTA;SEMI-REBOQUE;58
SP;PEDRO DE TOLEDO;SEMI-REBOQUE;25
SP;PENAPOLIS;SEMI-REBOQUE;596
SP;PEREIRA BARRETO;SEMI-REBOQUE;164
SP;PEREIRAS;SEMI-REBOQUE;65
SP;PERUIBE;SEMI-REBOQUE;119
SP;PIACATU;SEMI-REBOQUE;46
SP;PIEDADE;SEMI-REBOQUE;245
SP;PILAR DO SUL;SEMI-REBOQUE;535
SP;PINDAMONHANGABA;SEMI-REBOQUE;629
SP;PINDORAMA;SEMI-REBOQUE;52
SP;PINHALZINHO;SEMI-REBOQUE;44
SP;PIQUEROBI;SEMI-REBOQUE;19
SP;PIQUETE;SEMI-REBOQUE;14
SP;PIRACAIA;SEMI-REBOQUE;44
SP;PIRACICABA;SEMI-REBOQUE;4481
SP;PIRAJU;SEMI-REBOQUE;89
SP;PIRAJUI;SEMI-REBOQUE;54
SP;PIRANGI;SEMI-REBOQUE;387
SP;PIRAPORA DO BOM JESUS;SEMI-REBOQUE;24
SP;PIRAPOZINHO;SEMI-REBOQUE;211
SP;PIRASSUNUNGA;SEMI-REBOQUE;1310
SP;PIRATININGA;SEMI-REBOQUE;71
SP;PITANGUEIRAS;SEMI-REBOQUE;524
SP;PLANALTO;SEMI-REBOQUE;164
SP;PLATINA;SEMI-REBOQUE;25
SP;POA;SEMI-REBOQUE;284
SP;POLONI;SEMI-REBOQUE;37
SP;POMPEIA;SEMI-REBOQUE;76
SP;PONGAI;SEMI-REBOQUE;22
SP;PONTAL;SEMI-REBOQUE;644
SP;PONTALINDA;SEMI-REBOQUE;5
SP;PONTES GESTAL;SEMI-REBOQUE;72
SP;POPULINA;SEMI-REBOQUE;14
SP;PORANGABA;SEMI-REBOQUE;20
SP;PORTO FELIZ;SEMI-REBOQUE;350
SP;PORTO FERREIRA;SEMI-REBOQUE;1055
SP;POTIM;SEMI-REBOQUE;28
SP;POTIRENDABA;SEMI-REBOQUE;369
SP;PRADOPOLIS;SEMI-REBOQUE;626
SP;PRAIA GRANDE;SEMI-REBOQUE;548
SP;PRATANIA;SEMI-REBOQUE;514
SP;PRESIDENTE ALVES;SEMI-REBOQUE;24
SP;PRESIDENTE BERNARDES;SEMI-REBOQUE;108
SP;PRESIDENTE EPITACIO;SEMI-REBOQUE;314
SP;PRESIDENTE PRUDENTE;SEMI-REBOQUE;1541
SP;PRESIDENTE VENCESLAU;SEMI-REBOQUE;462
SP;PROMISSAO;SEMI-REBOQUE;544
SP;QUADRA;SEMI-REBOQUE;9
SP;QUATA;SEMI-REBOQUE;170
SP;QUEIROZ;SEMI-REBOQUE;16
SP;QUELUZ;SEMI-REBOQUE;37
SP;QUINTANA;SEMI-REBOQUE;51
SP;RAFARD;SEMI-REBOQUE;542
SP;RANCHARIA;SEMI-REBOQUE;370
SP;REDENCAO DA SERRA;SEMI-REBOQUE;9
SP;REGENTE FEIJO;SEMI-REBOQUE;262
SP;REGINOPOLIS;SEMI-REBOQUE;35
SP;REGISTRO;SEMI-REBOQUE;269
SP;RESTINGA;SEMI-REBOQUE;33
SP;RIBEIRAO BONITO;SEMI-REBOQUE;191
SP;RIBEIRAO BRANCO;SEMI-REBOQUE;56
SP;RIBEIRAO CORRENTE;SEMI-REBOQUE;11
SP;RIBEIRAO DO SUL;SEMI-REBOQUE;58
SP;RIBEIRAO DOS INDIOS;SEMI-REBOQUE;9
SP;RIBEIRAO GRANDE;SEMI-REBOQUE;34
SP;RIBEIRAO PIRES;SEMI-REBOQUE;605
SP;RIBEIRAO PRETO;SEMI-REBOQUE;4755
SP;RIFAINA;SEMI-REBOQUE;10
SP;RINCAO;SEMI-REBOQUE;201
SP;RINOPOLIS;SEMI-REBOQUE;550
SP;RIO CLARO;SEMI-REBOQUE;1535
SP;RIO DAS PEDRAS;SEMI-REBOQUE;511
SP;RIO GRANDE DA SERRA;SEMI-REBOQUE;90
SP;RIOLANDIA;SEMI-REBOQUE;22
SP;RIVERSUL;SEMI-REBOQUE;53
SP;ROSANA;SEMI-REBOQUE;49
SP;ROSEIRA;SEMI-REBOQUE;34
SP;RUBIACEA;SEMI-REBOQUE;16
SP;RUBINEIA;SEMI-REBOQUE;8
SP;SABINO;SEMI-REBOQUE;21
SP;SALES;SEMI-REBOQUE;27
SP;SALES OLIVEIRA;SEMI-REBOQUE;180
SP;SALESOPOLIS;SEMI-REBOQUE;72
SP;SALMOURAO;SEMI-REBOQUE;22
SP;SALTINHO;SEMI-REBOQUE;199
SP;SALTO;SEMI-REBOQUE;653
SP;SALTO DE PIRAPORA;SEMI-REBOQUE;290
SP;SALTO GRANDE;SEMI-REBOQUE;69
SP;SANDOVALINA;SEMI-REBOQUE;28
SP;SANTA ADELIA;SEMI-REBOQUE;634
SP;SANTA ALBERTINA;SEMI-REBOQUE;130
SP;SANTA BARBARA D'OESTE;SEMI-REBOQUE;650
SP;SANTA BRANCA;SEMI-REBOQUE;7
SP;SANTA CLARA D'OESTE;SEMI-REBOQUE;38
SP;SANTA CRUZ DA CONCEICAO;SEMI-REBOQUE;40
SP;SANTA CRUZ DA ESPERANCA;SEMI-REBOQUE;21
SP;SANTA CRUZ DAS PALMEIRAS;SEMI-REBOQUE;764
SP;SANTA CRUZ DO RIO PARDO;SEMI-REBOQUE;603
SP;SANTA ERNESTINA;SEMI-REBOQUE;30
SP;SANTA FE DO SUL;SEMI-REBOQUE;384
SP;SANTA GERTRUDES;SEMI-REBOQUE;400
SP;SANTA ISABEL;SEMI-REBOQUE;174
SP;SANTA LUCIA;SEMI-REBOQUE;47
SP;SANTA MARIA DA SERRA;SEMI-REBOQUE;257
SP;SANTA MERCEDES;SEMI-REBOQUE;37
SP;SANTA RITA D'OESTE;SEMI-REBOQUE;9
SP;SANTA RITA DO PASSA QUATRO;SEMI-REBOQUE;263
SP;SANTA ROSA DE VITERBO;SEMI-REBOQUE;359
SP;SANTA SALETE;SEMI-REBOQUE;66
SP;SANTANA DA PONTE PENSA;SEMI-REBOQUE;5
SP;SANTANA DE PARNAIBA;SEMI-REBOQUE;422
SP;SANTO ANASTACIO;SEMI-REBOQUE;275
SP;SANTO ANDRE;SEMI-REBOQUE;2241
SP;SANTO ANTONIO DA ALEGRIA;SEMI-REBOQUE;16
SP;SANTO ANTONIO DE POSSE;SEMI-REBOQUE;111
SP;SANTO ANTONIO DO ARACANGUA;SEMI-REBOQUE;157
SP;SANTO ANTONIO DO JARDIM;SEMI-REBOQUE;30
SP;SANTO ANTONIO DO PINHAL;SEMI-REBOQUE;3
SP;SANTO EXPEDITO;SEMI-REBOQUE;5
SP;SANTOPOLIS DO AGUAPEI;SEMI-REBOQUE;25
SP;SANTOS;SEMI-REBOQUE;10387
SP;SAO BENTO DO SAPUCAI;SEMI-REBOQUE;16
SP;SAO BERNARDO DO CAMPO;SEMI-REBOQUE;11819
SP;SAO CAETANO DO SUL;SEMI-REBOQUE;911
SP;SAO CARLOS;SEMI-REBOQUE;1183
SP;SAO FRANCISCO;SEMI-REBOQUE;5
